date,dad,trt,water_trt,plant,diameter_mm,leaf_count,stage,fruit_count
4/17/2025,35,E,d,9,34,22,v,0
4/17/2025,35,E,w,10,68,58,v,0
4/17/2025,35,E,w,11,47,30,v,0
4/17/2025,35,E,w,12,72,62,v,0
4/17/2025,35,E,d,13,na,na,na,na
4/17/2025,35,E,d,14,na,na,na,na
4/17/2025,35,E,w,15,67,60,v,0
4/17/2025,35,E,d,16,16,6,v,0
4/17/2025,35,E,w,17,30,20,v,0
4/17/2025,35,E,w,18,68,72,v,0
4/17/2025,35,E,w,19,66,42,v,0
4/17/2025,35,E,d,20,na,na,na,na
4/17/2025,35,E,w,21,61,54,v,0
4/17/2025,35,E,w,22,53,30,v,0
4/17/2025,35,E,w,23,70,58,v,0
4/17/2025,35,E,d,24,na,na,na,na
4/17/2025,35,E,d,25,na,na,na,na
4/17/2025,35,E,d,26,na,na,na,na
4/17/2025,35,E,d,27,na,na,na,na
4/17/2025,35,E,d,28,na,na,na,na
4/17/2025,35,E,w,29,76,56,v,0
4/17/2025,35,E,w,30,47,50,v,0
4/17/2025,35,E,d,31,na,na,na,na
4/17/2025,35,E,d,32,na,na,na,na
4/17/2025,35,E,w,33,62,70,f,3
4/17/2025,35,E,d,34,20,10,v,0
4/17/2025,35,E,w,35,73,76,v,0
4/17/2025,35,E,w,36,74,72,v,0
4/17/2025,35,E,d,37,na,na,na,na
4/17/2025,35,E,d,38,na,na,na,na
4/17/2025,35,T,d,1,na,na,na,na
4/17/2025,35,T,w,2,41,48,v,0
4/17/2025,35,T,d,3,na,na,na,na
4/17/2025,35,T,d,4,na,na,na,na
4/17/2025,35,T,w,5,52,68,v,0
4/17/2025,35,T,d,6,39,26,v,0
4/17/2025,35,T,d,7,na,na,na,na
4/17/2025,35,T,w,8,70,66,v,0
4/17/2025,35,T,w,9,93,102,v,0
4/17/2025,35,T,d,10,21,10,v,0
4/17/2025,35,T,d,11,na,na,na,na
4/17/2025,35,T,w,12,63,68,v,0
4/17/2025,35,T,d,13,24,16,v,0
4/17/2025,35,T,d,14,na,na,na,na
4/17/2025,35,T,d,15,na,na,na,na
4/17/2025,35,T,d,16,24,12,v,0
4/17/2025,35,T,w,17,48,38,v,0
4/17/2025,35,T,w,18,45,36,v,0
4/17/2025,35,T,d,19,na,na,na,na
4/17/2025,35,T,w,20,56,54,v,0
4/17/2025,35,T,w,21,55,56,v,0
4/17/2025,35,T,d,22,na,na,na,na
4/17/2025,35,T,d,23,31,22,v,0
4/17/2025,35,T,d,24,na,na,na,na
4/17/2025,35,T,w,25,61,42,v,0
4/17/2025,35,T,d,26,na,na,na,na
4/17/2025,35,T,d,27,na,na,na,na
4/17/2025,35,T,d,28,na,na,na,na
4/17/2025,35,T,d,29,na,na,na,na
4/17/2025,35,T,w,30,53,40,v,0
4/17/2025,35,T,w,31,59,50,v,0
4/17/2025,35,T,w,32,71,76,v,0
4/17/2025,35,T,w,33,59,60,v,0
4/17/2025,35,T,w,34,51,50,v,0
4/17/2025,35,T,w,35,67,62,v,0
4/17/2025,35,T,w,36,65,52,v,0
4/17/2025,35,T,w,37,62,na,v,0
4/17/2025,35,T,w,38,73,70,v,0
4/17/2025,35,HP,d,1,na,na,na,na
4/17/2025,35,HP,w,2,30,11,v,0
4/17/2025,35,HP,w,3,na,na,na,na
4/17/2025,35,HP,d,4,na,na,na,na
4/17/2025,35,HP,d,5,na,na,na,na
4/17/2025,35,HP,d,6,na,na,na,na
4/17/2025,35,HP,w,7,78,100,v,0
4/17/2025,35,HP,w,8,88,76,v,0
4/17/2025,35,HP,w,9,73,64,v,0
4/17/2025,35,HP,w,10,na,na,na,na
4/17/2025,35,HP,w,11,36,32,v,0
4/17/2025,35,HP,d,12,na,na,na,na
4/17/2025,35,HP,w,13,46,30,v,0
4/17/2025,35,HP,w,14,57,56,v,0
4/17/2025,35,HP,w,15,60,40,v,0
4/17/2025,35,HP,w,16,61,52,v,0
4/17/2025,35,HP,w,17,57,42,v,0
4/17/2025,35,HP,d,18,na,na,na,na
4/17/2025,35,HP,w,19,53,34,v,0
4/17/2025,35,HP,w,20,70,82,v,0
4/17/2025,35,HP,w,21,76,52,v,0
4/17/2025,35,HP,d,22,na,na,na,na
4/17/2025,35,HP,d,23,na,na,na,na
4/17/2025,35,HP,d,24,na,na,na,na
4/17/2025,35,HP,d,25,na,na,na,na
4/17/2025,35,HP,d,26,36,24,v,0
4/17/2025,35,HP,d,27,na,na,na,na
4/17/2025,35,HP,d,28,na,na,na,na
4/17/2025,35,HP,d,29,na,na,na,na
4/17/2025,35,HP,w,30,75,76,f,2
4/17/2025,35,HP,w,31,58,58,v,0
4/17/2025,35,HP,w,32,39,32,v,0
4/17/2025,35,HP,d,33,na,na,na,na
4/17/2025,35,HP,d,34,na,na,na,na
4/17/2025,35,HP,d,35,na,na,na,na
4/17/2025,35,HP,d,36,34,13,v,0
4/17/2025,35,HP,w,37,74,74,v,0
4/17/2025,35,HP,d,38,na,na,na,na
4/17/2025,35,MV,w,1,65,50,v,0
4/17/2025,35,MV,w,2,18,12,v,0
4/17/2025,35,MV,d,3,na,na,na,na
4/17/2025,35,MV,d,4,na,na,na,na
4/17/2025,35,MV,d,5,na,na,na,na
4/17/2025,35,MV,d,6,23,9,v,0
4/17/2025,35,MV,d,7,na,na,na,na
4/17/2025,35,MV,w,8,71,74,v,0
4/17/2025,35,MV,d,9,na,na,na,na
4/17/2025,35,MV,d,10,na,na,na,na
4/17/2025,35,MV,w,11,56,48,v,0
4/17/2025,35,MV,d,12,na,na,na,na
4/17/2025,35,MV,w,13,66,94,v,0
4/17/2025,35,MV,d,14,na,na,na,na
4/17/2025,35,MV,d,15,na,na,na,na
4/17/2025,35,MV,d,16,na,na,na,na
4/17/2025,35,MV,w,17,84,96,f,1
4/17/2025,35,MV,w,18,35,20,v,0
4/17/2025,35,MV,d,19,na,na,na,na
4/17/2025,35,MV,d,20,na,na,na,na
4/17/2025,35,MV,w,21,57,52,v,0
4/17/2025,35,MV,d,22,na,na,na,na
4/17/2025,35,MV,d,23,na,na,na,na
4/17/2025,35,MV,d,24,na,na,na,na
4/17/2025,35,MV,d,25,na,na,na,na
4/17/2025,35,MV,w,26,98,86,f,0
4/17/2025,35,MV,d,27,na,na,na,na
4/17/2025,35,MV,w,28,65,56,v,0
4/17/2025,35,MV,d,29,na,na,na,na
4/17/2025,35,MV,w,30,59,80,v,0
4/17/2025,35,MV,w,31,60,58,v,0
4/17/2025,35,MV,w,32,67,58,v,0
4/17/2025,35,MV,w,33,43,30,v,0
4/17/2025,35,MV,w,34,68,64,f,3
4/17/2025,35,MV,w,35,46,36,v,0
4/17/2025,35,MV,w,36,94,88,v,0
4/17/2025,35,MV,w,37,74,74,v,0
4/17/2025,35,MV,w,38,90,106,v,0
4/17/2025,49,C,w,1,na,na,na,na
4/17/2025,49,C,w,2,91,na,f,5
4/17/2025,49,C,w,3,129,na,f,3
4/17/2025,49,C,w,4,100,na,v,na
4/17/2025,49,C,w,5,96,na,v,na
4/17/2025,49,C,w,6,74,na,v,na
4/17/2025,49,C,w,7,48,na,v,na
4/17/2025,49,C,d,8,na,na,na,na
4/17/2025,49,C,w,9,101,na,v,na
4/17/2025,49,C,d,10,na,na,na,na
4/17/2025,49,C,w,11,66,na,v,na
4/17/2025,49,C,w,12,72,na,f,4
4/17/2025,49,C,d,13,na,na,na,na
4/17/2025,49,C,w,14,93,na,v,na
4/17/2025,49,C,d,15,na,na,na,na
4/17/2025,49,C,w,16,74,na,v,na
4/17/2025,49,C,d,17,na,na,na,na
4/17/2025,49,C,d,18,na,na,na,na
4/17/2025,49,C,w,19,79,na,f,4
4/17/2025,49,C,d,20,na,na,na,na
4/17/2025,49,C,d,21,na,na,na,na
4/17/2025,49,C,d,22,na,na,na,na
4/17/2025,49,C,d,23,na,na,na,na
4/17/2025,49,C,w,24,88,na,v,na
4/17/2025,49,C,w,25,na,na,na,na
4/17/2025,49,C,w,26,97,na,f,2
4/17/2025,49,C,w,27,79,na,v,na
4/17/2025,49,C,d,28,na,na,na,na
4/17/2025,49,C,d,29,na,na,na,na
4/17/2025,49,C,w,30,79,na,f,21
4/17/2025,49,C,w,31,na,na,na,na
4/17/2025,49,C,d,32,na,na,na,na
4/17/2025,49,C,d,33,na,na,na,na
4/17/2025,49,C,d,34,na,na,na,na
4/17/2025,49,C,d,35,na,na,na,na
4/17/2025,49,C,d,36,na,na,na,na
4/17/2025,49,C,d,37,na,na,na,na
4/17/2025,49,C,d,38,na,na,na,na
4/17/2025,49,E,d,1,na,na,na,na
4/17/2025,49,E,d,2,na,na,na,na
4/17/2025,49,E,w,3,66,na,v,na
4/17/2025,49,E,d,4,28,na,v,na
4/17/2025,49,E,d,5,na,na,na,na
4/17/2025,49,E,w,6,90,na,f,3
4/17/2025,49,E,w,7,47,na,v,na
4/17/2025,49,E,w,8,na,na,na,na
4/17/2025,49,E,d,9,na,na,na,na
4/17/2025,49,E,w,10,89,na,v,na
4/17/2025,49,E,w,11,55,na,v,na
4/17/2025,49,E,w,12,83,na,f,5
4/17/2025,49,E,d,13,na,na,na,na
4/17/2025,49,E,d,14,na,na,na,na
4/17/2025,49,E,w,15,81,na,v,na
4/17/2025,49,E,d,16,na,na,na,na
4/17/2025,49,E,w,17,54,na,v,na
4/17/2025,49,E,w,18,68,na,v,na
4/17/2025,49,E,w,19,94,na,v,na
4/17/2025,49,E,d,20,na,na,na,na
4/17/2025,49,E,w,21,47,na,v,na
4/17/2025,49,E,w,22,75,na,v,na
4/17/2025,49,E,w,23,na,na,na,na
4/17/2025,49,E,d,24,na,na,na,na
4/17/2025,49,E,d,25,na,na,na,na
4/17/2025,49,E,d,26,na,na,na,na
4/17/2025,49,E,d,27,na,na,na,na
4/17/2025,49,E,d,28,na,na,na,na
4/17/2025,49,E,w,29,103,na,v,na
4/17/2025,49,E,w,30,61,na,v,na
4/17/2025,49,E,d,31,na,na,na,na
4/17/2025,49,E,d,32,na,na,na,na
4/17/2025,49,E,w,33,63,na,f,24
4/17/2025,49,E,d,34,na,na,na,na
4/17/2025,49,E,w,35,52,na,v,na
4/17/2025,49,E,w,36,81,na,v,na
4/17/2025,49,E,d,37,na,na,na,na
4/17/2025,49,E,d,38,na,na,na,na
4/17/2025,49,T,d,1,na,na,na,na
4/17/2025,49,T,w,2,55,na,v,na
4/17/2025,49,T,d,3,na,na,na,na
4/17/2025,49,T,d,4,na,na,na,na
4/17/2025,49,T,w,5,71,na,v,na
4/17/2025,49,T,d,6,27,na,v,na
4/17/2025,49,T,d,7,na,na,na,na
4/17/2025,49,T,w,8,76,na,v,na
4/17/2025,49,T,w,9,95,na,f,2
4/17/2025,49,T,d,10,na,na,na,na
4/17/2025,49,T,d,11,na,na,na,na
4/17/2025,49,T,w,12,89,na,v,na
4/17/2025,49,T,d,13,na,na,na,na
4/17/2025,49,T,d,14,na,na,na,na
4/17/2025,49,T,d,15,na,na,na,na
4/17/2025,49,T,d,16,na,na,na,na
4/17/2025,49,T,w,17,75,na,v,na
4/17/2025,49,T,w,18,na,na,na,na
4/17/2025,49,T,d,19,na,na,na,na
4/17/2025,49,T,w,20,78,na,v,na
4/17/2025,49,T,w,21,75,na,v,na
4/17/2025,49,T,d,22,na,na,na,na
4/17/2025,49,T,d,23,na,na,na,na
4/17/2025,49,T,d,24,na,na,na,na
4/17/2025,49,T,w,25,70,na,v,na
4/17/2025,49,T,d,26,na,na,na,na
4/17/2025,49,T,d,27,na,na,na,na
4/17/2025,49,T,d,28,na,na,na,na
4/17/2025,49,T,d,29,na,na,na,na
4/17/2025,49,T,w,30,55,na,v,na
4/17/2025,49,T,w,31,58,na,v,na
4/17/2025,49,T,w,32,na,na,na,na
4/17/2025,49,T,w,33,73,na,v,na
4/17/2025,49,T,w,34,82,na,v,na
4/17/2025,49,T,w,35,na,na,na,na
4/17/2025,49,T,w,36,72,na,v,na
4/17/2025,49,T,w,37,79,na,v,na
4/17/2025,49,T,w,38,101,na,v,na
4/17/2025,49,HP,d,1,na,na,na,na
4/17/2025,49,HP,w,2,na,na,na,na
4/17/2025,49,HP,w,3,na,na,na,na
4/17/2025,49,HP,d,4,na,na,na,na
4/17/2025,49,HP,d,5,na,na,na,na
4/17/2025,49,HP,d,6,na,na,na,na
4/17/2025,49,HP,w,7,79,na,v,na
4/17/2025,49,HP,w,8,88,na,v,na
4/17/2025,49,HP,w,9,86,na,v,na
4/17/2025,49,HP,w,10,na,na,na,na
4/17/2025,49,HP,w,11,na,na,na,na
4/17/2025,49,HP,d,12,na,na,na,na
4/17/2025,49,HP,w,13,72,na,v,na
4/17/2025,49,HP,w,14,45,na,v,na
4/17/2025,49,HP,w,15,69,na,v,na
4/17/2025,49,HP,w,16,80,na,v,na
4/17/2025,49,HP,w,17,77,na,v,na
4/17/2025,49,HP,d,18,na,na,na,na
4/17/2025,49,HP,w,19,70,na,v,na
4/17/2025,49,HP,w,20,94,na,f,2
4/17/2025,49,HP,w,21,98,na,f,2
4/17/2025,49,HP,d,22,na,na,na,na
4/17/2025,49,HP,d,23,na,na,na,na
4/17/2025,49,HP,d,24,na,na,na,na
4/17/2025,49,HP,d,25,na,na,na,na
4/17/2025,49,HP,d,26,na,na,na,na
4/17/2025,49,HP,d,27,na,na,na,na
4/17/2025,49,HP,d,28,na,na,na,na
4/17/2025,49,HP,d,29,na,na,na,na
4/17/2025,49,HP,w,30,91,na,f,17
4/17/2025,49,HP,w,31,71,na,v,na
4/17/2025,49,HP,w,32,58,na,f,2
4/17/2025,49,HP,d,33,na,na,na,na
4/17/2025,49,HP,d,34,na,na,na,na
4/17/2025,49,HP,d,35,na,na,na,na
4/17/2025,49,HP,d,36,na,na,na,na
4/17/2025,49,HP,w,37,107,na,v,na
4/17/2025,49,HP,d,38,30,na,v,na
4/17/2025,49,MV,w,1,na,na,na,na
4/17/2025,49,MV,w,2,13,na,v,na
4/17/2025,49,MV,d,3,na,na,na,na
4/17/2025,49,MV,d,4,na,na,na,na
4/17/2025,49,MV,d,5,na,na,na,na
4/17/2025,49,MV,d,6,na,na,na,na
4/17/2025,49,MV,d,7,na,na,na,na
4/17/2025,49,MV,w,8,96,na,v,na
4/17/2025,49,MV,d,9,na,na,na,na
4/17/2025,49,MV,d,10,na,na,na,na
4/17/2025,49,MV,w,11,81,na,v,na
4/17/2025,49,MV,d,12,na,na,na,na
4/17/2025,49,MV,w,13,69,na,f,4
4/17/2025,49,MV,d,14,na,na,na,na
4/17/2025,49,MV,d,15,na,na,na,na
4/17/2025,49,MV,d,16,na,na,na,na
4/17/2025,49,MV,w,17,97,na,f,9
4/17/2025,49,MV,w,18,na,na,na,na
4/17/2025,49,MV,d,19,na,na,na,na
4/17/2025,49,MV,d,20,na,na,na,na
4/17/2025,49,MV,w,21,66,na,v,na
4/17/2025,49,MV,d,22,na,na,na,na
4/17/2025,49,MV,d,23,na,na,na,na
4/17/2025,49,MV,d,24,na,na,na,na
4/17/2025,49,MV,d,25,na,na,na,na
4/17/2025,49,MV,w,26,113,na,f,15
4/17/2025,49,MV,d,27,na,na,na,na
4/17/2025,49,MV,w,28,80,na,f,2
4/17/2025,49,MV,d,29,na,na,na,na
4/17/2025,49,MV,w,30,73,na,v,na
4/17/2025,49,MV,w,31,na,na,na,na
4/17/2025,49,MV,w,32,79,na,f,6
4/17/2025,49,MV,w,33,57,na,v,na
4/17/2025,49,MV,w,34,50,na,f,4
4/17/2025,49,MV,w,35,65,na,f,1
4/17/2025,49,MV,w,36,104,na,f,2
4/17/2025,49,MV,w,37,96,na,v,na
4/17/2025,49,MV,w,38,112,na,f,2
